name,latitude,longitude,color,family,subgroup,country
Aftari_Komisenian [sqo-2],35.6,53.11,#8EBAD0,Indo-European,Indo-Iranian,Iran
Agarabi [agd],-6.25,145.917,#2E7CA5,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Aghem [agq],6.39,10.12,#BA9A59,Niger-Kongo,Atlantic-Congo,Cameroon
Aghu [ahh],-6.333,140,#85B5CC,Trans New Guinea,Awyu-Dumut,Indonesia-Papua
Aghu-Tharrnggala [gtu],-13.73,142.43,#6DA6C2,Pama-Nyungan,Paman,Australia
Agta [agt],17.967,121.833,#AC8536,Malayo-Polynesian,Philippines,Philippines
Aguaruna [agr],-5.25,-78,#458BB0,Jivaroan,Aguaruna,Peru
Agutaynen [agn],11.15,120.95,#AC8536,Malayo-Polynesian,Philippines,Philippines
Ahamb [ahb],-16.507,167.703,#AF893D,Oceanic,Southern Oceanic,Vanuatu
Ahtna [aht],62,-145,#EDE7DA,Dene-Yeniseic,Na-Dene,USA-Alaska
Ai-cham_Diwo [aih],25.8,107,#C7AC75,Tai-Kadai,Kam-Tai,China
Aikaná [tba],-12.1,-60.6,#E2EBEC,Aikaná,,Brazil
Ainu [ain],42.4,142.5,#DECFAF,Ainu,Hokkaido-Kuril,Japan
Ainu_Kuril [ain-2],46.5,151.5,#DCCBA7,Ainu,Hokkaido-Kuril,Japan
Ainu_Sakhalin [ain-3],47.975,142.2,#D5C199,Ainu,Sakhalin,Japan
Ainu_Saru [ain-4],42.88,142.4,#C9B07D,Ainu,Hokkaido-Kuril,Japan
Aiwoo [nfl],-10.5,166.5,#97660F,Oceanic,Te Motu,Solomons_East
Aka [axk],3.46,15.73,#B5924B,Ubangian,,Central African Republic
Aka [hru-2],27.2,92.9,#2E7CA5,Tibeto-Burman,Hrusish,India
Akabea [abj-2],12.38,92.78,#CEE0E9,Andaman,,India_Andaman-Nicobars
Akan [aka],6.5,-1.25,#C9B07D,Niger-Kongo,Atlantic-Congo,Ghana
Akawaio [ake],6,-59.5,#B6D3E1,Cariban,Venezuelan,Guyana
Akha [ahk],20.3,99.6,#9EC3D6,Tibeto-Burman,Lolo-Burmese,Thailand
Akhvakh [akv],42.379,46.384,#2E7CA5,Nakh-Daghestanian,Avar-Andi,Russia
Akie [oki],-5.43,37.19,#C4A86E,Nilo-Saharan,Eastern Sudanic,Kenya
Akuntsu [aqz],-12.74,-60.8,#A5C9D9,Tupian,Tupari,Brazil
Alaaba [alw],7.31,38.09,#3C86AC,Afro-Asiatic,Cushitic,Ethiopia
Alaala [nrz],-9,146.667,#E9E0CD,Oceanic,Western Oceanic,Papua New Guinea
Alabama [akz],32.7,-86.1,#85B5CC,Muskogean,Alabama-Koasati,USA
Alagwa [wbj],-4.64,35.72,#EDE7DA,Afro-Asiatic,Cushitic,Tanzania
Alamblak [amp],-4.667,143.25,#C6DCE7,Sepik,Sepik Hill,Papua New Guinea
Alawa [alh],-15.75,134.333,#CEE0E9,Macro-Gunwinygu,Marran,Australia
Albanian_Gheg_Kosovo [aln],42.58,21,#E2EBEC,Indo-European,Albanian,Kosovo
Albanian_Tosk [als],40.5,20,#E2EBEC,Indo-European,Albanian,Albania
Ale [gwd],5.38,37.27,#BDD7E3,Afro-Asiatic,Cushitic,Ethiopia
Aleut [ale],54,-166,#458BB0,Eskimo-Aleut,Aleut,USA-Alaska
Algherese [cat-3],40.55,8.32,#EAEDE9,Indo-European,Romance,Italy-Sardinia
Alor [aol],-8.245,124.412,#DECFAF,Malayo-Polynesian,Bima-Lembata,Indonesia-NTT
Alsea [aes],44.67,-123.93,#BE9F60,Alsean,,USA
Alune [alp],-3.167,128.333,#AF893D,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Alyawarr [aly],-24.6,134.5,#5D9CBB,Pama-Nyungan,Arandic,Australia
Alyutor [alr],61,165,#EDE7DA,Chukotko-Kamchatkan,Main Chukotko-Kamchatkan,Russia
Ama [amm],-4.168,141.671,#8EBAD0,Left May,,Papua New Guinea
Amahuaca [amc],-10.8,-73.5,#458BB0,Panoan,Southern Panoan,Peru
Amam [wer],-7.85,146.95,#5D9CBB,Trans New Guinea,Oro-Wharton,Papua New Guinea
Amanab [amn],-3.5,141.167,#4C90B3,Trans New Guinea,Border,Papua New Guinea
Amanuban [aoz-2],-9.82,124.47,#AC8536,Malayo-Polynesian,Southeast Maluku,Indonesia-NTT
Amara [aie],-5.533,148.667,#C7AC75,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
Amarasi [aaz],-10.08,124.33,#B5924B,Malayo-Polynesian,Southeast Maluku,Indonesia-NTT
Ambae_West [omb],-15.5,167.75,#B89652,Oceanic,Southern Oceanic,Vanuatu
Ambai [amk],-1.917,136.533,#AF893D,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Ambel [xmt-2],-0.05,130.7,#B89652,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Ambonese Malay [abs],-3.7,128.2,#C9B07D,Malayo-Polynesian,Malayo-Sumbawan,Indonesia-Maluku-north
Ambulas [abt],-3.75,143.083,#1A6D9C,Ndu,Nuclear Ndu,Papua New Guinea
Amdo [adx],36,94,#1A6D9C,Tibeto-Burman,Bodic,China
Amele_Haija [aey],-5.25,145.75,#DCE8ED,Trans New Guinea,Madang,Papua New Guinea
Amharic [amh],10,38,#E2EBEC,Afro-Asiatic,Semitic,Ethiopia
Amis [ami],23.333,121.333,#BE9F60,Austronesian,East Formosan,Taiwan
Amo [amo],10.33,8.67,#B89652,Niger-Kongo,Atlantic-Congo,Nigeria
Amoy [nan],24.5,118,#EDE7DA,Tibeto-Burman,Sinitic,China
Ampale [apz],-6.753,146.107,#5D9CBB,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Amuesha [ame],-10,-73,#C7AC75,Arawak,Western Maipuran,Peru
Amuzgo [amu],16.83,-98,#AC8536,Otomanguean,Eastern Otomanguean,Mexico
Anal [anm],24.33,93.99,#5496B7,Tibeto-Burman,Kuki-Chin-Naga,India
Anamuxra [imi],-4.667,145,#7DB0C9,Trans New Guinea,Madang,Papua New Guinea
Andalusian [spa-4],37.5,-3.6,#EDE7DA,Indo-European,Romance,Spain
Andoké [ano],0,-72,#8EBAD0,Andoké,,Colombia
Anejom [aty],-20.25,169.833,#A27622,Oceanic,Southern Oceanic,Vanuatu
Anem [anz],-5.667,149,#B89652,Anem,,Papua New Guinea-Bismarcks
Angaatiha [agm],-7.22,146.25,#5D9CBB,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Angali [pes-2],29.75,50.96,#C6DCE7,Indo-European,Indo-Iranian,Iran
Angami [njm],25.667,94.5,#6DA6C2,Tibeto-Burman,Kuki-Chin-Naga,India
Angas [anc],9.75,8.75,#C7AC75,Afro-Asiatic,Chadic,Nigeria
Anggor [agg],-3.667,141.167,#9EC3D6,Trans New Guinea,Border,Papua New Guinea
Anguthimri [awg],-12.333,141.833,#075A8F,Pama-Nyungan,Paman,Australia
Anindilyagwa [aoi],-14,136.5,#B89652,Macro-Gunwinygu,East Arnhem,Australia
Anji [wuu-6],30.65,119.69,#C6DCE7,Tibeto-Burman,Sinitic,China
Anong [nun],27.2,98.8,#9EC3D6,Tibeto-Burman,Nungish,China
Ansus [and],-1.73,135.806,#AF893D,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Antakarinya [ant],-27.11,134.85,#458BB0,Pama-Nyungan,Wati,Australia
Antwerps [nld-2],51.22,4.4,#EDE7DA,Indo-European,Germanic,Belgium
Añú [pbg],11,-71.62,#AF893D,Arawak,Northern Maipuran,Venezuela
Anuta [aud],-11.611,169.85,#D2BD92,Oceanic,Central Pacific,Solomons_East
Anyin [any],5.9,-2.9,#C7AC75,Niger-Kongo,Atlantic-Congo,Côte d'Ivoire
Apache_Western [apw],33.9,-109.55,#E9E0CD,Dene-Yeniseic,Na-Dene,USA
Apalai [apy],0,-54,#E6ECEC,Cariban,Apalai,Brazil
Apatani [apt],27.4,93.8,#106496,Tibeto-Burman,Macro-Tani,India
Apinaye [apn],-6.25,-48,#E9E0CD,Macro-Je,Je,Brazil
Apma [app],-15.775,168.158,#C4A86E,Oceanic,Southern Oceanic,Vanuatu
Apurinã [apu],-7.26,-64.8,#C9B07D,Arawak,Southern Maipuran,Brazil
Arabana [ard],-28,137,#20729F,Pama-Nyungan,Karnic,Australia
Arabela [arl],-2,-75.17,#64A1BE,Zaparoan,Iquito-Arabela,Peru
Arabic [arb],29.5,42.5,#A57B29,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Abha [acw-2],18.22,42.51,#9F711B,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Afghanistan [acm-3],36.7,67.12,#BDD7E3,Afro-Asiatic,Semitic,Afghanistan
Arabic_Attuwair [acw-3],29.9,40.1,#8D5704,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Baghdad [acm-4],33.33,44.38,#E2D4B7,Afro-Asiatic,Semitic,Iran
Arabic_Basra [acm],30.5,47.825,#E4D8BE,Afro-Asiatic,Semitic,Iraq
Arabic_Bedouin_Sinai_Mzēnah [avl],28.135,34.1,#A88030,Afro-Asiatic,Semitic,Egypt
Arabic_Bukhara [abh],39.76,64.42,#C6DCE7,Afro-Asiatic,Semitic,Uzbekistan
Arabic_Coastal-Dhofari [acx],20.7,58.2,#A88030,Afro-Asiatic,Semitic,Oman
Arabic_Cypriot [acy],34.343,33.011,#CFB98B,Afro-Asiatic,Semitic,Cyprus
Arabic_Egyptian [arz],30,30,#97660F,Afro-Asiatic,Semitic,Egypt
Arabic_Faifa [jye-3],17.25,43.1,#905C06,Afro-Asiatic,Semitic,Yemen
Arabic_Fezzan [ayl-2],26.33,13.43,#C1A467,Afro-Asiatic,Semitic,Libya
Arabic_Gulf [afb],24,54,#B89652,Afro-Asiatic,Semitic,United Arab Emirates
Arabic_Harb [acw],25.81,42.87,#AF893D,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Hejazi [acw-5],21.543,41.173,#B28E44,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Khawetna [arb-3],36.42,41.225,#CFB98B,Afro-Asiatic,Semitic,Turkey
Arabic_Khuzestan [acm-2],31.33,48.69,#B5924B,Afro-Asiatic,Semitic,Iran
Arabic_Libyan [ayl],32,20.25,#9A6B16,Afro-Asiatic,Semitic,Libya
Arabic_Mauritanian [ary-2],20.92,-11.62,#905C06,Afro-Asiatic,Semitic,Mauritania
Arabic_Moroccan [ary],34,-7,#94610A,Afro-Asiatic,Semitic,Morocco
Arabic_Muscat [acx-2],23.63,58.55,#B5924B,Afro-Asiatic,Semitic,Oman
Arabic_Najdi [acw-4],23,45.5,#AF893D,Afro-Asiatic,Semitic,Saudi Arabia
Arabic_Qatari [afb-3],25.3,51.52,#A57B29,Afro-Asiatic,Semitic,Qatar
Arabic_Sa'idi [aec],25,32.75,#9F711B,Afro-Asiatic,Semitic,Egypt
Arabic_Sason [arb-2],38.333,41.42,#DCCBA7,Afro-Asiatic,Semitic,Turkey
Arabic_Sudanese [apd-2],15.5,32.56,#B28E44,Afro-Asiatic,Semitic,Sudan
Arabic_Syrian [apc],33,37,#97660F,Afro-Asiatic,Semitic,Syria
Arabic_Tillo [arb-4],37.95,42.013,#DECFAF,Afro-Asiatic,Semitic,Turkey
Arabic_Tunisian [aeb],36,10,#A88030,Afro-Asiatic,Semitic,Tunisia
Arabic_Wadi Mousa [ajp-2],30.32,35.48,#874E01,Afro-Asiatic,Semitic,Jordan
Arabic_Yemeni [jye-2],14,47,#A27622,Afro-Asiatic,Semitic,Yemen
Arakmbut [hug],-13.27,-71.21,#BDD7E3,Harakmbet,Harakmbut,Peru
Arammba [stk],-8.25,141.5,#8EBAD0,South New Guinea,East Morehead,Papua New Guinea
Arandai [jbj],-2.17,133,#7DB0C9,Trans New Guinea,South Birds Head,Indonesia-Papua
Araona [aro],-12.333,-67.75,#8EBAD0,Tacanan,Takanik-Chamik,Bolivia
Arapaho [arp],39.565,-105.345,#D2BD92,Algic,Algonquian,USA
Arára_Pará [aap],-4.2422,-53.3745,#D8C6A0,Cariban,Pekodian,Brazil
Arawak [arw],5.64,-56.92,#ECE4D3,Arawak,Northern Maipuran,Guyana
Arbëresh [als-2],37.995,13.283,#EDECE5,Indo-European,Albanian,Italy
Archi [aqc],42.07,46.86,#2777A2,Nakh-Daghestanian,Lezgic,Russia
Arctic Bay_Inuit [ikt],73.036,-85.15,#4C90B3,Eskimo-Aleut,Eskimo,Canada
Are'are [alu],-9.342,161.203,#9A6B16,Oceanic,Southeast Solomonic,Solomons
Argobba [agj],10.66,39.76,#E6ECEC,Afro-Asiatic,Semitic,Ethiopia
Arguni [agf],-2.667,132.5,#D5C199,Malayo-Polynesian,Eastern Malayo-Polynesian,Indonesia-Papua
Aribwatsa [laz],-6.667,146.917,#BE9F60,Oceanic,Western Oceanic,Papua New Guinea
Arifama-Miniafia [aai],-9.142,149.279,#EDECE5,Oceanic,Western Oceanic,Papua New Guinea
Arikara [ari],40,-97,#EDEAE0,Caddoan,Northern Caddoan,USA
Arizona Tewa [tew],35.8,-110.4,#E2EBEC,Kiowa-Tanoan,Tewa,USA
Armenian [hye],40,45,#4C90B3,Indo-European,Armenian,Armenia
Armenian_Western [hyw],40,40,#458BB0,Indo-European,Armenian,Turkey
Arop-Lokep [apr],-5.333,147.083,#C4A86E,Oceanic,Western Oceanic,Papua New Guinea
Arosi [aia],-10.333,161.5,#A57B29,Oceanic,Southeast Solomonic,Solomons
Arrernte_Central [are],-22.85,133.7,#2E7CA5,Pama-Nyungan,Arandic,Australia
Arrernte_Mparntwe [aer],-24,136,#5496B7,Pama-Nyungan,Arandic,Australia
Arta [atz],16.42,121.66,#BE9F60,Malayo-Polynesian,Philippines,Philippines
Asaro_Upper [aso],-5.967,145.292,#4C90B3,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Asheninka_Apurucayali [cpc],-10.018,-74.793,#E2D4B7,Arawak,Southern Maipuran,Peru
Ashéninka_Perené [prq],-10.8734,-75.245,#E7DCC5,Arawak,Southern Maipuran,Peru
Asmat [asc],-5.3,138.3,#AECEDD,Trans New Guinea,Asmat-Kamoro,Indonesia-Papua
Assamese [asm],26.5,93,#20729F,Indo-European,Indo-Iranian,India
Assiniboine [asb],49,-100,#E9E0CD,Siouan,Western Siouan,Canada
Asumboa [aua],-11.296,166.496,#A88030,Oceanic,Te Motu,Solomons_East
Ata [ata],-5.667,151,#9F711B,Ata,,Papua New Guinea-Bismarcks
Atacameño [kuz],-23,-69,#8EBAD0,Atacameño,,Chile
Atadei [slp-3],-8.46,123.555,#BA9A59,Malayo-Polynesian,Bima-Lembata,Indonesia-NTT
Atakapa [aqp],30,-93,#B6D3E1,Atakapa,,USA
Atayal [tay],24.5,121,#A27622,Austronesian,Atayalic,Taiwan
Atchin [upv],-16,167.333,#B89652,Oceanic,Southern Oceanic,Vanuatu
Athpare [aph],26.75,87.33,#5496B7,Tibeto-Burman,Kiranti,Nepal
Atikamekw [atj],48,-74,#D8C6A0,Algic,Algonquian,Canada
Atong [aot],25.5,90.5,#1A6D9C,Tibeto-Burman,Brahmaputran,India
Atsugewi [atw],40.75,-121,#E2EBEC,Palaihnihan,,USA
Au [avt],-3.5,142.083,#B5924B,Torricelli,Central Torricelli,Papua New Guinea
Aujila [auj],29.23,21.18,#9A6B16,Afro-Asiatic,Berber,Libya
Aulua [aul],-16.33,167.694,#9F711B,Oceanic,Southern Oceanic,Vanuatu
Ausaimia [css-3],36.37,-121.15,#E4D8BE,Yok-Utian,Utian,USA
Avar [ava],42.54,46.7,#20729F,Nakh-Daghestanian,Avar-Andi,Russia
Awa [awb],-6.75,145.667,#2E7CA5,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Awa Pit [kwi],0.75,-78.5,#106496,Barbacoan,Northern Barbacoan,Ecuador
Awabakal [awk],-33.05,151.55,#5D9CBB,Pama-Nyungan,Yuin-Kuri,Australia
Awad Bing [bcu],-5.584,146.349,#ECE4D3,Oceanic,Western Oceanic,Papua New Guinea
Awadhi [awa],27.5,81.5,#1A6D9C,Indo-European,Indo-Iranian,India
Awak [awo],9.86,11.33,#EDECE5,Niger-Kongo,Atlantic-Congo,Nigeria
Awar [aya],-4,144.625,#2777A2,Lower Sepik-Ramu,Ramu,Papua New Guinea
Awetí [awe],-12.926,-54.277,#E9E0CD,Tupian,Aweti,Brazil
Awiakay [afp],-4.672,143.712,#64A1BE,Arafundi,,Papua New Guinea
Awin [awi],-5.833,142.5,#156898,Trans New Guinea,Awin-Pa,Papua New Guinea
Awngi [awn],10.83,36.67,#20729F,Afro-Asiatic,Cushitic,Ethiopia
Awtuw [kmn],-3.5,141.917,#6DA6C2,Sepik,Ram,Papua New Guinea
Awyi [auw],-3,140.75,#3C86AC,Trans New Guinea,Border,Papua New Guinea
Ayautla Mazatec [vmy],18.1,-96.6,#814500,Otomanguean,Eastern Otomanguean,Mexico
Aymara [ayr],-16,-69.5,#458BB0,Aymaran,Aymara,Peru
Äynu [aib],38.069,76.227,#05568C,Turkic,Common Turkic,China
Ayoré [ayo],-20.5,-59.25,#CFB98B,Zamucoan,,Paraguay
Azerbaijani [azj],40.5,48.5,#05568C,Turkic,Common Turkic,Azerbaijan
Azeri [azb],40.67,47.75,#05568C,Turkic,Common Turkic,Azerbaijan
Baagandji [drl],-32,142.533,#7DB0C9,Pama-Nyungan,Yarli-Baagandji,Australia
Baarin [mon-2],43.53,118.67,#05568C,Mongolic,Core Mongolic,China
Babanki [bbk],6.104,10.311,#C9B07D,Niger-Kongo,Atlantic-Congo,Cameroon
Babungo [bav],6.12,10.42,#BA9A59,Niger-Kongo,Atlantic-Congo,Cameroon
Bachamal [wdj-2],-13.17,130.17,#EDECE5,Wagaydyic,Wadjiginy,Australia
Badimaya [bia],-27.667,119,#106496,Pama-Nyungan,Kardu,Australia
Badjala [xby],-25.084,152.529,#106496,Pama-Nyungan,Waka-Kabic,Australia
Bafia [ksf-2],4.73,11.1,#C4A86E,Niger-Kongo,Atlantic-Congo,Cameroon
Bafut [bfd],6.083,10.0999,#CFB98B,Niger-Kongo,Atlantic-Congo,Cameroon
Bagheli [bfy],24.35,81.43,#156898,Indo-European,Indo-Iranian,India
Bagirmi [bmi],10.202,17,#C9B07D,Nilo-Saharan,Central Sudanic,Chad
Bagri [bgq],29.6,74.3,#2E7CA5,Indo-European,Indo-Iranian,India
Bagulal [kva],42.56,46.17,#3581A9,Nakh-Daghestanian,Avar-Andi,Russia
Bahing [bhj],27.27,86.56,#4C90B3,Tibeto-Burman,Kiranti,Nepal
Bahnar [bdq],14,108.5,#C9B07D,Austroasiatic,Bahnaric,Vietnam
Bai [bca],26,100,#EAEDE9,Tibeto-Burman,Macro-Bai,China
Baima [bqh],30.32,107.34,#3C86AC,Tibeto-Burman,Bodic,China
Bajau_Semporna [ssb],4.5,118.5,#8A5201,Malayo-Polynesian,Barito,Indonesia-Kalimantan
Bajau_Sulawesi [bdl-2],-3.75,122.5,#874E01,Malayo-Polynesian,Barito,Indonesia-Sulawesi
Bajo_Kangean [bdl],-7.17,115.82,#874E01,Malayo-Polynesian,Barito,Indonesia-Kalimantan
Bajuni [swh-2],-1,42.04,#AC8536,Niger-Kongo,Atlantic-Congo,Somalia
Bakairí [bkq],-14,-55,#CEE0E9,Cariban,Pekodian,Brazil
Bakhtiari [ldd],31.92,50.86,#CEE0E9,Indo-European,Indo-Iranian,Iran
Balangao [blw],17.167,120.333,#A57B29,Malayo-Polynesian,Philippines,Philippines
Balanta [ble],12,-15,#A88030,Niger-Kongo,Atlantic-Congo,Guinea Bissau
Balantak [blz],-0.82,123.431,#B89652,Malayo-Polynesian,Celebic,Indonesia-Sulawesi
Balante_Sofa [bjt],12.54,-15.67,#A88030,Niger-Kongo,Atlantic-Congo,Guinea Bissau
Balawaia [snc-2],-9.98,147.865,#EDEAE0,Oceanic,Western Oceanic,Papua New Guinea
Balearic [cat-2],39.5,3,#EDEAE0,Indo-European,Romance,Spain
Bali-Vitu [wiv],-4.733,149.283,#905C06,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
Balinese [ban],-8.583,115.25,#AC8536,Malayo-Polynesian,Malayo-Sumbawan,Indonesia-NTB
Balochi [bgp-2],27,63.5,#2777A2,Indo-European,Indo-Iranian,Pakistan
Balochi_Turkmenistan [bgp-3],37.3,62.4,#5D9CBB,Indo-European,Indo-Iranian,Turkmenistan
Balti [bft],35.2,76,#024E87,Tibeto-Burman,Bodic,Pakistan
Baluchi [bgp],27.2,60.68,#3581A9,Indo-European,Indo-Iranian,Iran
Bambara [bam],12.5,-7.5,#9EC3D6,Mande,Western Mande,Mali
Banda [bnd],-5.25,133.17,#CDB583,Malayo-Polynesian,Central Maluku,Indonesia-Maluku-north
Bandjalang [bdy],-28.74,153.01,#1A6D9C,Pama-Nyungan,Yugambeh-Bundjalung,Australia
Bandjalang-Gidabal [bdy-2],-28.25,152,#2E7CA5,Pama-Nyungan,Yugambeh-Bundjalung,Australia
Banggai [bgz],-1.42,123.17,#905C06,Malayo-Polynesian,Celebic,Indonesia-Sulawesi
Banggime [dbb],14.78,-3.76,#CEE0E9,Banggime,,Mali
Baniwa_Central [bwi],1.4091,-68.1358,#DECFAF,Arawak,Northern Maipuran,Brazil
Baniwa_do_Içana [bwi-2],2.18,-67.77,#E7DCC5,Arawak,Northern Maipuran,Brazil
Banjar [bjn],0.75,115.79,#B28E44,Malayo-Polynesian,Malayo-Sumbawan,Indonesia-Kalimantan
Bankariya [cdm-2],27.5,85,#156898,Tibeto-Burman,Chepang,Nepal
Banoni [bcm],-6.417,155.25,#B5924B,Oceanic,Western Oceanic,Papua New Guinea-Bougainville
Bantawa [bap],27.2,87.1,#3581A9,Tibeto-Burman,Kiranti,Nepal
Bantik [bnq],1.564,124.859,#CFB98B,Malayo-Polynesian,Philippines,Indonesia-Sulawesi
Baoan [peh],35.05,102.1,#075A8F,Mongolic,Core Mongolic,China
Barai [bbb],-9.417,148,#85B5CC,Southeast Papuan,Owen Stanley Ranges,Papua New Guinea
Barain_Jalkiya [bva],12.18,18.68,#E9E0CD,Afro-Asiatic,Chadic,Chad
Baram [brd],27.95,85,#0B5F92,Tibeto-Burman,Western Himalayan,Nepal
Barang-barang [lji],-6.4,120.5,#8A5201,Malayo-Polynesian,Celebic,Indonesia-Sulawesi
Barasano [bsn],-0.25,-70.75,#5D9CBB,Tucanoan,East Tucanoan,Colombia
Bardi [bcj],-16.58,122.92,#EDEAE0,Nyulnyul,West Nyulnyul,Australia
Baré [bae],1.6,-66.8,#DECFAF,Arawak,Northern Maipuran,Venezuela
Bargam [mlp],-4.87,145.76,#CEE0E9,Trans New Guinea,Madang,Papua New Guinea
Bari [bfa],3.8,31,#CFB98B,Nilo-Saharan,Eastern Sudanic,South Sudan
Barí [mot],9,-73.5,#CEE0E9,Chibchan,Core Chibchan,Venezuela
Bariai [bch],-5.497,148.63,#B5924B,Oceanic,Western Oceanic,Papua New Guinea
Barok [bjk],-3.48,152.19,#A88030,Oceanic,Western Oceanic,Papua New Guinea-Bismarcks
Baruga [bjz],-9.328,148.734,#458BB0,Trans New Guinea,Oro-Wharton,Papua New Guinea
Barupu [wra],-3.083,142.083,#B28E44,Skou,Eastern Skou,Papua New Guinea
Baruya [byr],-6.917,145.833,#458BB0,Trans New Guinea,Morobe-Eastern Highlands,Papua New Guinea
Basà [bzw],8.03,7.06,#BA9A59,Niger-Kongo,Atlantic-Congo,Nigeria
Basaa [bas],5,10.15,#A57B29,Niger-Kongo,Atlantic-Congo,Cameroon
Basari [bsc],12.25,-13,#A27622,Niger-Kongo,Atlantic-Congo,Senegal
Bashkir [bak],53,58,#1A6D9C,Turkic,Common Turkic,Russia
Basketo [bst],6.384,36.651,#A5C9D9,Afro-Asiatic,Omotic,Ethiopia
Basque [eus],42.82,-1.95,#6DA6C2,Basque,,Spain
Basque_Lekeitio [eus-2],43.365,-2.51,#458BB0,Basque,,Spain
Basque_Navarro [bqe],43.17,-1.24,#64A1BE,Basque,,France
Batak_Karo [btx],3,98.167,#A57B29,Malayo-Polynesian,Batak-Barrier Islands,Indonesia-Sumatra
Bati [btc],4.26,11.06,#AC8536,Niger-Kongo,Atlantic-Congo,Cameroon
Batuley [bay],-5.8,134.75,#A88030,Malayo-Polynesian,Southeast Maluku,Indonesia-Maluku-south
Baule [bci],7.5,-5,#E7DCC5,Niger-Kongo,Atlantic-Congo,Côte d'Ivoire
Baure [brg],-15,-64,#AC8536,Arawak,Southern Maipuran,Bolivia
